iteration rlow-5001 llow-5001 rlow-10001 llow-10001 rlow-20001 llow-20001 rhigh-5001 lhigh-5001 rhigh-10001 lhigh-10001 rhigh-20001 lhigh-20001
156 0.51140625 0.5659375000000001 0.7006249999999999 0.6743750000000001 0.8770312499999999 0.87328125 0.5184375 0.70453125 0.7046875000000001 0.8109375 0.8628125000000001 0.8684375
157 0.5146875 0.5728125 0.7040624999999999 0.68125 0.8775000000000001 0.875 0.52578125 0.7109374999999999 0.70578125 0.8125 0.8634375000000001 0.8692187499999999
158 0.5198437499999999 0.5753125 0.708125 0.6804687500000001 0.8775000000000001 0.8759375000000003 0.5271875 0.70625 0.71125 0.80828125 0.8631249999999999 0.8699999999999999
159 0.530625 0.5812499999999999 0.70515625 0.6849999999999998 0.8803124999999999 0.8787499999999999 0.5325 0.7064062499999999 0.72171875 0.80953125 0.8635937499999999 0.8706250000000001
160 0.53265625 0.5809374999999999 0.70984375 0.6876562500000001 0.8821875 0.8815625 0.5459375 0.70875 0.7220312499999999 0.8106249999999999 0.8646874999999999 0.87078125
161 0.536875 0.5928125000000001 0.7125000000000001 0.69171875 0.885 0.88453125 0.5556249999999999 0.715625 0.7196875000000001 0.8117187500000002 0.86796875 0.8715624999999999
162 0.5378125 0.5965625 0.7190625 0.6932812499999998 0.8859375 0.884375 0.5582812500000001 0.7178124999999999 0.7162500000000002 0.81171875 0.8714062499999999 0.871875
163 0.5440625 0.6079687500000002 0.7253124999999999 0.7020312500000001 0.8864062500000001 0.8859375 0.56671875 0.7221875 0.7229687499999999 0.8146874999999998 0.8745312499999999 0.87234375
164 0.54890625 0.62109375 0.7282812500000001 0.7107812499999999 0.8871875000000001 0.8853124999999998 0.57234375 0.72265625 0.7284374999999998 0.81609375 0.875 0.8731249999999999
165 0.5582812500000001 0.6235937500000001 0.73171875 0.7096875 0.8890625 0.88578125 0.58359375 0.72921875 0.7343750000000001 0.819375 0.8768750000000001 0.8735937500000001
166 0.5587500000000001 0.6275000000000001 0.733125 0.711875 0.8904687500000001 0.8875 0.5895312500000001 0.7328125 0.7421875 0.8159374999999999 0.8784374999999999 0.8746875
167 0.57078125 0.6365625 0.7381249999999999 0.71734375 0.89140625 0.8871874999999999 0.6003125 0.7348437499999999 0.7435937499999999 0.81515625 0.8790625000000001 0.8746875
168 0.5834375 0.64265625 0.74140625 0.718125 0.8928125 0.88828125 0.6048437499999999 0.7396874999999999 0.74609375 0.8171875 0.88125 0.8753125
169 0.59421875 0.64734375 0.7515625 0.72265625 0.89375 0.8885937500000001 0.606875 0.7404687499999999 0.75984375 0.8217187499999999 0.8817187499999999 0.8764062499999999
170 0.60765625 0.65796875 0.7571875 0.7296875 0.8948437499999999 0.8898437499999998 0.6139062500000001 0.74265625 0.75859375 0.8204687500000001 0.8823437499999999 0.8768750000000001
171 0.6209374999999999 0.66015625 0.7615624999999999 0.7318749999999999 0.8953125 0.890625 0.6190625 0.74140625 0.7646875 0.82453125 0.8840625 0.8771875
172 0.62625 0.6720312500000001 0.7678124999999999 0.735 0.8964062499999998 0.8901562499999999 0.6214062499999999 0.74296875 0.7723437499999999 0.8290624999999998 0.8853125000000001 0.8774999999999998
173 0.635 0.6837499999999999 0.770625 0.7384375 0.8959375000000002 0.8904687499999999 0.62859375 0.7437500000000001 0.7784375 0.8328125 0.8854687499999999 0.8782812499999999
174 0.6375000000000001 0.6918749999999999 0.775625 0.74875 0.8971875 0.8909374999999999 0.6376562499999999 0.7490625 0.7820312500000001 0.8364062499999999 0.8867187500000002 0.8778124999999999
175 0.6453125 0.6978125 0.7806249999999999 0.75640625 0.8984375 0.8920312499999999 0.63921875 0.7512500000000001 0.7915625000000001 0.8381250000000001 0.8879687500000001 0.8784375000000001
176 0.45953125000000006 0.52703125 0.78734375 0.766875 0.89875 0.8921875 0.46296875000000004 0.6985937499999999 0.8042187499999999 0.8396875000000001 0.88828125 0.8784375000000001
177 0.47046875000000005 0.5392187500000001 0.79390625 0.7746875 0.9 0.8920312499999999 0.4828125 0.6989062500000001 0.8065625000000001 0.8426562500000001 0.8887499999999999 0.8787499999999999
178 0.48421875 0.5543750000000001 0.8004687500000001 0.7768750000000001 0.9001562500000002 0.8921875 0.49749999999999994 0.7006249999999999 0.8076562500000002 0.84703125 0.8889062500000001 0.8787499999999999
179 0.5054687499999999 0.5696875 0.8071875000000001 0.7775 0.90140625 0.8921875 0.51015625 0.7015625000000001 0.8109375 0.8495312499999998 0.8892187499999998 0.87921875
180 0.5157812500000001 0.565625 0.8120312499999999 0.7825 0.90234375 0.8928125 0.5075000000000001 0.7017187500000001 0.81765625 0.8504687500000001 0.8900000000000002 0.87921875
181 0.5275000000000001 0.5750000000000001 0.81765625 0.7876562500000002 0.90296875 0.89328125 0.5153125 0.7003125 0.82109375 0.851875 0.89 0.87890625
182 0.52578125 0.5845312500000001 0.82109375 0.790625 0.90328125 0.89359375 0.5198437499999999 0.70234375 0.8257812500000001 0.8550000000000001 0.8896875 0.8787500000000001
183 0.52859375 0.595 0.8290624999999998 0.80171875 0.9042187500000001 0.89359375 0.5278125 0.70734375 0.83375 0.8590625 0.8901562499999999 0.8784375000000001
184 0.5387500000000001 0.59953125 0.8368749999999998 0.8074999999999999 0.9040624999999999 0.89359375 0.52859375 0.7078125 0.8371875000000001 0.86171875 0.8901562500000001 0.8784375000000001
185 0.535 0.61015625 0.8415624999999999 0.8103124999999999 0.9037500000000002 0.89375 0.53765625 0.7103125000000001 0.8432812500000001 0.86234375 0.8907812500000001 0.8787499999999999
186 0.54078125 0.6181249999999999 0.8504687499999999 0.8123437499999999 0.90359375 0.89375 0.54234375 0.71125 0.8432812499999999 0.86546875 0.8910937499999999 0.87890625
187 0.55125 0.6178125 0.85515625 0.8184374999999999 0.9037499999999999 0.89375 0.5470312500000001 0.7167187500000001 0.8509375 0.86875 0.890625 0.87890625
188 0.5665625 0.6246875000000001 0.8628125000000001 0.82390625 0.90328125 0.89375 0.5584375 0.7171875 0.8578125 0.8709374999999999 0.8904687500000001 0.8793749999999999
189 0.57203125 0.6253124999999999 0.8675 0.8264062500000001 0.90390625 0.89375 0.5604687500000001 0.7229687499999999 0.8631250000000001 0.8714062499999999 0.8909375 0.8793749999999999
190 0.5792187500000001 0.6340625 0.8737499999999999 0.8285937499999999 0.9040625 0.89375 0.57171875 0.7245312500000001 0.8678125 0.8717187500000001 0.89140625 0.87953125
191 0.5856250000000001 0.63453125 0.87921875 0.83296875 0.9037499999999999 0.89375 0.5785937499999999 0.71953125 0.87328125 0.8735937500000001 0.8918750000000001 0.8798437499999998
192 0.59140625 0.64140625 0.8840625 0.8364062499999999 0.9048437500000001 0.89375 0.5817187500000001 0.71953125 0.8787500000000001 0.8737499999999999 0.8924999999999998 0.88046875
193 0.5898437499999999 0.6460937499999999 0.88984375 0.840625 0.9053125 0.89375 0.58984375 0.7262499999999998 0.8807812500000001 0.8737499999999999 0.8926562499999999 0.88046875
194 0.599375 0.6526562499999999 0.8904687500000001 0.8409375000000001 0.9056249999999999 0.89375 0.6015625 0.73421875 0.8800000000000001 0.87578125 0.8926562499999999 0.88046875
195 0.6001562500000001 0.6607812500000001 0.8975000000000002 0.84546875 0.9056249999999999 0.89375 0.6059375 0.7410937500000001 0.88515625 0.8764062499999999 0.89234375 0.880625
196 0.6064062499999999 0.6584375 0.8990625 0.8478125000000001 0.90546875 0.89375 0.6118750000000001 0.741875 0.8887499999999999 0.87671875 0.8921875 0.88046875
197 0.6129687500000001 0.66984375 0.90265625 0.8501562500000001 0.905625 0.89375 0.61953125 0.74640625 0.8903125 0.8768749999999998 0.89234375 0.88046875
198 0.625 0.6796875 0.90359375 0.8553124999999999 0.90546875 0.89375 0.62203125 0.74625 0.8895312499999999 0.8775000000000001 0.8928125000000001 0.8803124999999999
199 0.6421875000000001 0.688125 0.90625 0.8565624999999999 0.905625 0.89375 0.6284375 0.74875 0.8915624999999998 0.878125 0.8928125 0.88015625
200 0.6481250000000001 0.7001562499999999 0.90984375 0.8592187499999999 0.905625 0.89375 0.6425 0.75125 0.8934374999999999 0.878125 0.8934374999999999 0.88046875
201 0.46609375000000003 0.5223437499999999 0.63125 0.62375 0.6303124999999999 0.6460937500000001 0.45062499999999994 0.699375 0.6278125 0.8115625 0.61515625 0.8171875
202 0.4953125 0.5431250000000001 0.6715625 0.6509375000000001 0.67140625 0.6728125 0.479375 0.7001562499999999 0.6614062500000001 0.8114062499999999 0.65078125 0.81796875
203 0.50203125 0.5546874999999999 0.68953125 0.66359375 0.69265625 0.6959375000000001 0.4828125 0.6928125 0.67421875 0.8075000000000001 0.67453125 0.811875
204 0.51390625 0.5581249999999999 0.7060937500000001 0.67234375 0.7028125000000001 0.708125 0.495 0.689375 0.6828125 0.8065624999999998 0.6889062499999999 0.8126562500000001
205 0.51640625 0.5609375 0.7121875 0.67953125 0.71421875 0.7090625000000002 0.49624999999999997 0.6917187499999999 0.6912499999999999 0.8084374999999999 0.7012499999999999 0.8082812500000001
206 0.5196875000000001 0.56828125 0.7143749999999999 0.6853125 0.7198437499999999 0.7120312500000001 0.50625 0.6990625000000001 0.70125 0.8106249999999999 0.7040625 0.8076562500000002
207 0.52421875 0.5700000000000001 0.7240624999999999 0.6929687500000001 0.7271875000000001 0.7209375 0.5084375 0.7067187500000001 0.70625 0.8123437500000001 0.709375 0.813125
208 0.529375 0.5774999999999999 0.7284375000000001 0.6996875000000001 0.7189062500000001 0.71890625 0.5093750000000001 0.71109375 0.70578125 0.8173437499999998 0.705625 0.8145312500000002
209 0.53953125 0.58765625 0.7240624999999999 0.7046874999999999 0.7251562500000001 0.72140625 0.5140625 0.71375 0.70546875 0.8146875000000001 0.71265625 0.8103124999999999
210 0.54640625 0.5892187499999999 0.72796875 0.7062499999999999 0.7256250000000001 0.7264062499999999 0.5153125 0.71828125 0.70828125 0.8168749999999999 0.7121875 0.81015625
211 0.55 0.6071875 0.72828125 0.7054687500000001 0.72890625 0.7271875 0.5192187500000001 0.72734375 0.7065625000000001 0.81578125 0.719375 0.81640625
212 0.56140625 0.60984375 0.7334375 0.7071875 0.7339062500000001 0.7245312499999998 0.5249999999999999 0.7303125 0.7096875 0.8178125000000002 0.724375 0.8182812499999998
213 0.565625 0.6096874999999999 0.7335937499999999 0.70625 0.7371875000000001 0.7276562500000001 0.5346875 0.7359375 0.7121875 0.82328125 0.7290625 0.8221875000000001
214 0.5696875 0.6126562499999999 0.7390625 0.7149999999999999 0.7410937499999999 0.7303125 0.5346875000000001 0.7374999999999999 0.70765625 0.8207812499999999 0.7271875 0.8246874999999999
215 0.5753125 0.62515625 0.74484375 0.7250000000000001 0.7428125 0.73546875 0.54140625 0.7418750000000001 0.7100000000000001 0.8234375 0.7229687499999999 0.8267187500000001
216 0.58328125 0.6343750000000001 0.7501562500000001 0.72671875 0.7525000000000001 0.73453125 0.55296875 0.7412499999999999 0.71359375 0.8249999999999998 0.7242187499999999 0.82890625
217 0.5959375 0.6435937500000001 0.75703125 0.73125 0.75953125 0.7379687500000001 0.5653125 0.7410937500000001 0.7182812500000001 0.8256249999999999 0.7239062500000001 0.8301562499999999
218 0.6067187500000001 0.66015625 0.76421875 0.7409375 0.7653125000000001 0.74125 0.57078125 0.74515625 0.7157812499999999 0.82328125 0.7278125 0.8360937500000001
219 0.610625 0.6656249999999999 0.765 0.7420312499999999 0.77171875 0.74859375 0.58015625 0.75234375 0.7209375 0.8267187500000001 0.7296875 0.838125
220 0.62609375 0.6728125 0.7645312499999999 0.74828125 0.77109375 0.7534375 0.5867187500000001 0.75328125 0.7234375 0.8267187500000001 0.7362500000000001 0.840625
221 0.6326562499999999 0.6734374999999999 0.7684374999999999 0.74609375 0.77515625 0.756875 0.5934375000000001 0.75609375 0.7284375000000001 0.82984375 0.7346874999999999 0.8423437499999998
222 0.6360937500000001 0.6860937500000002 0.7728125 0.75046875 0.77734375 0.76078125 0.6034375000000001 0.75984375 0.7373437499999999 0.8315625000000001 0.7384375000000001 0.8446875
223 0.6384375 0.7 0.7764062499999999 0.7565625 0.774375 0.76765625 0.6159375 0.76421875 0.7457812500000001 0.8346875 0.7445312499999999 0.8490624999999998
224 0.6426562500000002 0.70390625 0.778125 0.76765625 0.7814062500000001 0.7729687500000001 0.6215625000000001 0.7693749999999999 0.7534375 0.8392187499999999 0.75328125 0.84703125
225 0.6543750000000002 0.7073437499999999 0.7840625 0.773125 0.7828125 0.78296875 0.6260937500000001 0.7723437499999999 0.76296875 0.84203125 0.7625 0.8501562500000001
226 0.46781249999999996 0.53109375 0.7935937499999999 0.77609375 0.7881250000000001 0.7871874999999999 0.4618749999999999 0.72140625 0.7692187500000001 0.8440625 0.76953125 0.8535937499999999
227 0.49781249999999994 0.5490625 0.7946875 0.77234375 0.79453125 0.7932812499999999 0.48703124999999997 0.7267187500000001 0.7759375000000001 0.8440625 0.768125 0.8579687500000001
228 0.51546875 0.5582812500000001 0.8031250000000002 0.78 0.7954687500000001 0.8037500000000002 0.50171875 0.7264062499999999 0.78078125 0.8471875000000001 0.77296875 0.8614062499999999
229 0.5259375 0.5678125 0.8121875 0.7892187500000001 0.8018749999999999 0.80859375 0.5062499999999999 0.7242187500000001 0.7825000000000001 0.8481249999999999 0.77640625 0.8657812500000001
230 0.53203125 0.5701562499999999 0.8221875000000001 0.79640625 0.8057812500000001 0.8125 0.5178125 0.72359375 0.7895312499999998 0.84984375 0.7776562499999999 0.868125
231 0.5328125000000001 0.5804687499999999 0.8284375 0.8001562499999999 0.804375 0.8182812499999998 0.51921875 0.72734375 0.7962500000000001 0.8514062500000001 0.7835937500000001 0.8715624999999999
232 0.53375 0.5826562500000001 0.8359375 0.80703125 0.80703125 0.8203125 0.5312500000000001 0.72609375 0.79875 0.8526562499999999 0.7879687500000001 0.8712500000000001
233 0.5399999999999999 0.58828125 0.8412499999999999 0.8153124999999999 0.8087499999999999 0.82578125 0.5325 0.72875 0.80703125 0.85578125 0.7990625 0.869375
234 0.5393749999999999 0.5960937499999999 0.8487500000000001 0.82296875 0.8121875000000001 0.8345312499999998 0.5426562500000001 0.73046875 0.8178124999999999 0.8578125 0.8078125 0.8706250000000001
235 0.5443749999999999 0.59640625 0.84859375 0.8296875000000001 0.8225 0.8390625 0.548125 0.7359375000000001 0.82 0.860625 0.8114062499999999 0.8732812500000001
236 0.554375 0.5971875 0.8534375000000001 0.83125 0.8309374999999999 0.84140625 0.5482812499999999 0.74015625 0.8270312499999999 0.8607812499999999 0.8165625000000001 0.87421875
237 0.56125 0.60625 0.8568750000000002 0.8329687499999998 0.8359375 0.8421875 0.55484375 0.7390625 0.8324999999999999 0.86171875 0.825 0.875625
238 0.5690625 0.605 0.86421875 0.84140625 0.8400000000000001 0.846875 0.56203125 0.7446875 0.8384375000000001 0.86421875 0.8320312499999998 0.878125
239 0.5671875 0.6045312500000001 0.8692187499999999 0.8442187499999999 0.8425 0.8487500000000001 0.57171875 0.7432812500000001 0.84296875 0.86625 0.8365625 0.87953125
240 0.57375 0.604375 0.87234375 0.84796875 0.8484375 0.8525 0.5834374999999999 0.74671875 0.846875 0.8684375 0.8431249999999999 0.8793749999999999
241 0.58203125 0.61484375 0.8770312500000002 0.8542187499999999 0.8521875 0.85640625 0.58921875 0.7476562499999999 0.85125 0.86984375 0.8451562499999999 0.87984375
242 0.59421875 0.63046875 0.8799999999999999 0.86 0.8584375 0.8607812500000002 0.59390625 0.7496875000000001 0.8506250000000002 0.87140625 0.8504687499999999 0.8798437499999998
243 0.60203125 0.6414062500000001 0.88578125 0.8626562499999999 0.8620312499999999 0.8637500000000001 0.61125 0.7542187499999999 0.8579687500000001 0.87234375 0.85328125 0.8796875
244 0.6115625 0.64484375 0.8890625 0.86453125 0.8678125 0.8654687500000001 0.6203124999999999 0.75171875 0.8649999999999999 0.87375 0.85859375 0.8790624999999999
245 0.61203125 0.6575000000000001 0.891875 0.8709374999999999 0.8760937499999999 0.8682812500000001 0.62875 0.7526562499999999 0.87015625 0.874375 0.8634375000000001 0.880625
246 0.6259375 0.6675 0.8956249999999999 0.875 0.8764062499999999 0.8712500000000001 0.6415624999999999 0.7579687500000001 0.87421875 0.875 0.8656249999999999 0.88046875
247 0.6381249999999998 0.67640625 0.9004687500000002 0.8765625 0.87859375 0.8724999999999999 0.6415624999999999 0.7585937500000001 0.8778125000000001 0.8756250000000001 0.8671875 0.88125
248 0.6454687499999999 0.6828125 0.90328125 0.87890625 0.8774999999999998 0.8732812500000001 0.6565624999999999 0.763125 0.8774999999999998 0.8753125 0.8696875000000001 0.8821875
249 0.6540625000000001 0.68984375 0.9073437499999999 0.8800000000000001 0.8821875 0.87578125 0.6629687499999999 0.7657812500000001 0.8796875 0.8770312499999999 0.87234375 0.8837499999999998
250 0.6590625 0.6984375 0.9071875 0.88515625 0.88578125 0.8764062499999999 0.6637500000000001 0.769375 0.88109375 0.87734375 0.8759375 0.8839062500000001
251 0.4721875000000001 0.5253124999999998 0.6340625 0.6390625000000001 0.8878125000000001 0.87671875 0.46765625 0.7200000000000001 0.6129687500000001 0.8115625 0.88109375 0.8850000000000001
252 0.49578125 0.5371875 0.6695312499999999 0.661875 0.8904687499999999 0.87828125 0.49593750000000003 0.720625 0.6493750000000001 0.8109375 0.8835937499999998 0.884375
253 0.5029687500000001 0.5532812500000002 0.6920312500000001 0.6725 0.890625 0.8815624999999999 0.5003124999999999 0.7235937500000001 0.67 0.8087500000000001 0.884375 0.8840625
254 0.5032812499999999 0.56515625 0.69703125 0.68890625 0.8915625 0.8842187499999999 0.50484375 0.7254687500000001 0.68453125 0.809375 0.88703125 0.88515625
255 0.514375 0.5660937500000001 0.71109375 0.698125 0.89359375 0.8882812499999998 0.5103125 0.73171875 0.68890625 0.8073437499999999 0.8895312499999999 0.88578125
256 0.5196875000000001 0.56796875 0.71875 0.7065625 0.8946875000000001 0.8901562500000001 0.511875 0.7345312499999999 0.6929687500000001 0.8045312499999999 0.8878124999999999 0.88609375
257 0.5167187500000001 0.5767187500000001 0.72046875 0.7115625000000001 0.8985937500000001 0.890625 0.5170312499999999 0.73109375 0.7 0.8026562500000001 0.8923437499999999 0.88671875
258 0.5196875 0.5867187500000001 0.7218749999999999 0.7093749999999999 0.9003125000000001 0.8909374999999999 0.5167187499999999 0.7303125 0.70328125 0.80078125 0.8943749999999999 0.88671875
259 0.5210937500000001 0.5975 0.7278125 0.7074999999999999 0.9035937500000001 0.8907812500000001 0.52453125 0.72953125 0.698125 0.8004687500000001 0.8970312500000001 0.8865624999999999
260 0.5271874999999999 0.5999999999999999 0.7387500000000001 0.7076562500000001 0.9048437500000001 0.89125 0.52609375 0.7304687499999999 0.7025 0.79921875 0.8973437499999999 0.88703125
261 0.53203125 0.6059375000000001 0.7445312499999999 0.7104687499999999 0.9071875 0.8924999999999998 0.53390625 0.73453125 0.7084374999999998 0.8053125 0.8976562500000002 0.8871874999999999
262 0.53234375 0.6143750000000001 0.74390625 0.70984375 0.9095312499999999 0.8934375000000001 0.53859375 0.7390625 0.70859375 0.8087500000000001 0.8990625 0.88734375
263 0.5349999999999999 0.6132812499999999 0.7475 0.71359375 0.9104687499999999 0.8935937500000002 0.546875 0.7484375 0.7107812499999999 0.8067187499999999 0.899375 0.8875
264 0.5353125 0.6207812500000001 0.7512500000000001 0.7159375 0.9126562500000001 0.8943750000000001 0.5475 0.7506250000000001 0.714375 0.8067187499999999 0.9 0.8875
265 0.5515625000000001 0.6246875000000001 0.7553125000000002 0.71359375 0.9129687499999999 0.8937499999999998 0.5425 0.7498437499999999 0.7181249999999999 0.8078125 0.9015625 0.8875
266 0.55640625 0.6376562500000001 0.75734375 0.72078125 0.9126562499999998 0.89515625 0.55140625 0.75109375 0.7153125000000001 0.8121875000000001 0.9017187499999999 0.8875
267 0.56546875 0.6459375 0.761875 0.72875 0.9134375 0.89578125 0.561875 0.75109375 0.7251562500000001 0.81703125 0.90234375 0.8875
268 0.573125 0.64296875 0.77328125 0.7315625 0.9159374999999998 0.8975 0.5735937499999999 0.7509374999999999 0.7284375 0.8140625 0.90171875 0.8875
269 0.5732812499999999 0.653125 0.7750000000000001 0.73109375 0.915625 0.8973437499999998 0.5795312499999999 0.7503125000000002 0.7350000000000001 0.8154687499999997 0.90265625 0.8875
270 0.579375 0.6578125 0.77515625 0.73828125 0.9154687499999999 0.8975 0.58515625 0.750625 0.73890625 0.8192187500000001 0.903125 0.8875
271 0.59109375 0.665625 0.7812500000000001 0.7471875 0.914375 0.8973437499999999 0.59609375 0.7539062500000001 0.7439062499999999 0.8265625 0.90390625 0.8875
272 0.61 0.6792187500000001 0.78640625 0.7540625 0.9160937499999999 0.899375 0.6068749999999999 0.75703125 0.7454687500000001 0.8321874999999999 0.9039062500000001 0.8875
273 0.62328125 0.6874999999999999 0.7889062499999999 0.7606249999999999 0.915625 0.8998437500000002 0.615625 0.7593750000000001 0.74828125 0.8348437499999999 0.9051562499999999 0.8875
274 0.63203125 0.6939062500000001 0.79546875 0.76859375 0.9154687499999999 0.8995312499999999 0.6207812500000001 0.76078125 0.7565625 0.84140625 0.9046875 0.8875
275 0.64234375 0.70703125 0.80171875 0.7740625000000001 0.9171875 0.90015625 0.63265625 0.768125 0.7653125000000001 0.8456250000000001 0.9046875 0.8875
276 0.46640625 0.53140625 0.8107812500000001 0.77671875 0.9178124999999999 0.8995312499999999 0.4657812499999999 0.70578125 0.77265625 0.84453125 0.9051562499999999 0.8875
277 0.4856250000000001 0.5510937499999999 0.81578125 0.78546875 0.9185937500000001 0.90171875 0.48624999999999996 0.7015625 0.7731250000000001 0.8478125000000001 0.9043749999999999 0.8875
278 0.499375 0.5626562500000001 0.8256249999999999 0.79515625 0.9193749999999999 0.90140625 0.4945312499999999 0.6965625 0.776875 0.8465624999999999 0.9042187500000001 0.8875
279 0.5110937499999999 0.57 0.82890625 0.8051562499999999 0.9193750000000002 0.90140625 0.5048437500000001 0.6948437500000001 0.78125 0.84921875 0.9034375000000001 0.8875
280 0.5212500000000001 0.5745312499999999 0.8259375 0.8128125 0.9199999999999999 0.9021875000000001 0.51328125 0.69984375 0.78859375 0.8518749999999999 0.9053125 0.8875
281 0.5215625 0.5871875 0.83421875 0.8217187500000002 0.9199999999999999 0.9024999999999999 0.5159374999999999 0.70015625 0.7935937500000001 0.85515625 0.906875 0.8875
282 0.5199999999999999 0.5960937500000001 0.83515625 0.82578125 0.92109375 0.90328125 0.5268750000000001 0.7029687499999999 0.795625 0.85859375 0.9075000000000001 0.8875
283 0.5254687499999999 0.5996875 0.83859375 0.8318749999999999 0.9223437499999999 0.9034374999999999 0.5271874999999999 0.7035937499999999 0.80765625 0.8595312500000001 0.9078125 0.8875
284 0.5273437499999999 0.6059375 0.84796875 0.8384375000000001 0.9223437499999999 0.9040625 0.53 0.70828125 0.8185937500000001 0.8625 0.9078125 0.8875
285 0.52875 0.61953125 0.8559374999999999 0.8384375000000001 0.9225000000000001 0.9045312500000001 0.5253125 0.71359375 0.8234375 0.8662500000000002 0.9082812499999999 0.8875
286 0.53015625 0.6210937499999999 0.859375 0.8393750000000001 0.921875 0.9046875 0.52671875 0.7167187500000001 0.8259374999999999 0.86640625 0.9081250000000001 0.8875
287 0.5354687499999999 0.63234375 0.8628124999999999 0.8423437499999998 0.9215625 0.905 0.5321874999999998 0.71875 0.82875 0.8673437500000001 0.9084375 0.8875
288 0.5381250000000001 0.6389062499999999 0.8640625 0.8501562499999998 0.9225000000000001 0.905 0.5398437500000001 0.72078125 0.83921875 0.8681249999999998 0.90890625 0.8875
289 0.54765625 0.64328125 0.87140625 0.8582812499999999 0.9232812500000002 0.905 0.54484375 0.7278125000000001 0.849375 0.868125 0.9089062499999999 0.8875
290 0.5549999999999999 0.64921875 0.8724999999999999 0.8640625 0.92359375 0.9056249999999999 0.5628125 0.7289062499999999 0.8546875 0.8707812500000001 0.91046875 0.8875
291 0.5610937500000001 0.659375 0.8765625 0.8678124999999998 0.9235937499999999 0.9057812500000001 0.56390625 0.733125 0.8571874999999999 0.8737499999999999 0.9107812499999998 0.8875
292 0.57109375 0.6709375 0.875625 0.875 0.9240625000000001 0.90546875 0.5660937499999998 0.7334374999999999 0.8592187499999999 0.8760937499999999 0.9109375 0.8875
293 0.58078125 0.6753125 0.878125 0.8800000000000001 0.9237500000000001 0.90546875 0.57671875 0.73546875 0.8646875000000002 0.87796875 0.9110937499999998 0.8875
294 0.5775000000000001 0.67375 0.8814062500000001 0.88203125 0.9237500000000001 0.90546875 0.5828125000000001 0.7348437500000001 0.8671875 0.8800000000000001 0.9109375 0.8875
295 0.58171875 0.68734375 0.8853124999999998 0.8856249999999999 0.9240625 0.90546875 0.58671875 0.7410937499999999 0.8724999999999999 0.8804687500000001 0.91046875 0.8875
296 0.5829687499999999 0.6928124999999999 0.8904687499999999 0.884375 0.92421875 0.9057812500000001 0.5956250000000001 0.7459375 0.87375 0.8837499999999998 0.9110937499999998 0.8875
297 0.5940624999999999 0.6967187499999999 0.8929687500000002 0.8859375 0.92453125 0.9059375 0.605 0.7532812499999999 0.8754687500000001 0.8849999999999998 0.9110937499999998 0.8875
298 0.6017187500000001 0.70265625 0.8965624999999997 0.8899999999999999 0.9246874999999999 0.9059375 0.6145312500000001 0.758125 0.88125 0.8840625 0.91140625 0.8875
299 0.60328125 0.7071875000000001 0.90203125 0.8904687499999999 0.92484375 0.9060937499999999 0.624375 0.76046875 0.8823437500000001 0.8837499999999998 0.9115624999999999 0.8875
300 0.61671875 0.7150000000000001 0.9046875 0.89609375 0.92484375 0.9060937499999999 0.6251562500000001 0.7614062500000001 0.8859375 0.8840625 0.911875 0.8875
301 0.43999999999999995 0.53734375 0.62140625 0.6453125000000001 0.63828125 0.6603125 0.4692187499999999 0.7031249999999999 0.6239062499999999 0.8146875 0.62484375 0.82546875
302 0.4609375 0.5445312499999999 0.6548437499999998 0.6790624999999999 0.680625 0.6834374999999999 0.49281250000000004 0.7037499999999999 0.6540625 0.8128124999999999 0.66375 0.8253125000000001
303 0.4690625 0.5574999999999999 0.68140625 0.693125 0.70046875 0.70265625 0.49625 0.7081250000000001 0.67359375 0.8089062499999999 0.6834374999999999 0.8223437499999999
304 0.47593749999999996 0.57078125 0.6928125 0.7064062499999999 0.7075000000000001 0.7125 0.50171875 0.7067187500000001 0.6840624999999999 0.809375 0.7000000000000001 0.82109375
305 0.48140625000000004 0.57234375 0.70234375 0.7148437499999999 0.7150000000000001 0.7257812499999999 0.5057812500000001 0.709375 0.69328125 0.806875 0.70390625 0.82203125
306 0.4820312499999999 0.576875 0.71359375 0.721875 0.7210937499999999 0.735625 0.50953125 0.70921875 0.69578125 0.8074999999999999 0.7096875 0.81796875
307 0.49078125000000006 0.5828125 0.71765625 0.7184375 0.7240624999999999 0.736875 0.51828125 0.7095312500000001 0.6984375 0.805625 0.7115625 0.8207812499999999
308 0.49515624999999996 0.5879687499999999 0.72078125 0.7279687499999998 0.7226562500000001 0.7340625000000001 0.52171875 0.711875 0.7031250000000001 0.8057812500000001 0.7140625 0.8201562500000001
309 0.49890624999999994 0.5965624999999999 0.72796875 0.7275 0.7215625000000001 0.73828125 0.5359375000000001 0.7171874999999999 0.70390625 0.80921875 0.7093749999999999 0.8204687500000001
310 0.5071874999999999 0.59796875 0.7367187499999999 0.7332812499999999 0.730625 0.74171875 0.5348437500000001 0.7190624999999999 0.7064062499999999 0.80953125 0.71265625 0.8237500000000001
311 0.5157812500000001 0.5984375 0.73734375 0.7415625 0.7278125 0.73828125 0.5351562499999999 0.72421875 0.70234375 0.8106249999999999 0.719375 0.82359375
312 0.51875 0.60875 0.73890625 0.7375 0.73125 0.74765625 0.5384375 0.7223437500000001 0.7028125000000001 0.8125 0.7176562499999999 0.821875
